Series ID,FXRUSD,FXRTWI,FXREUR,FXRJY,FXRUKPS,FXRSF,FXRNZD,FXRCD,FXRHKD,FXRSD,FXRMR,FXRNTD,FXRSKW,FXRIR,FXRCR,FXRSDR,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,FXRIRE,FXRTB,FXRVD,FXRUAED,FXRPNGK,FXRSARD,FXRSARY,FXRSK,FXRPHP
2000-07-18,0.5843,52.7,0.6245,63.2,0.3913,0.9678,1.2738,0.866,4.5555,1.0205,2.22,18.07,650.85,5533.0,4.8375,0.4431,,,,,,,,,,,,,,,,,,,,
2000-07-19,0.5818,52.5,0.6286,62.85,0.389,0.9738,1.272,0.8587,4.5361,1.0147,2.21,18.04,647.54,5326.0,4.8171,0.4412,,,,,,,,,,,,,,,,,,,,
2000-07-20,0.5771,52.1,0.6242,62.39,0.3853,0.9679,1.2645,0.8518,4.4997,1.008,2.19,17.92,641.33,5243.0,4.7782,0.4386,,,,,,,,,,,,,,,,,,,,
2000-07-21,0.5838,52.6,0.6259,63.19,0.3864,0.971,1.2609,0.8602,4.5518,1.0194,2.22,18.14,649.45,5240.0,4.8336,0.4434,,,,,,,,,,,,,,,,,,,,
2000-07-24,0.588,52.9,0.6284,63.86,0.3872,0.9768,1.2705,0.8651,4.5843,1.0283,2.23,18.26,654.77,5236.0,4.8683,0.4459,,,,,,,,,,,,,,,,,,,,
2000-07-25,0.5857,52.8,0.6266,63.8,0.3863,0.9741,1.2719,0.858,4.5667,1.022,2.23,18.19,653.03,5236.0,4.8495,0.444,,,,,,,,,,,,,,,,,,,,
2000-07-26,0.5873,53.0,0.624,64.16,0.3866,0.9684,1.2748,0.8615,4.5789,1.0251,2.23,18.24,655.49,5365.0,4.8627,0.4452,,,,,,,,,,,,,,,,,,,,
2000-07-27,0.5921,53.3,0.6276,64.55,0.3907,0.9757,1.2849,0.8678,4.6171,1.0276,2.25,18.39,659.54,5308.0,4.9024,0.4479,,,,,,,,,,,,,,,,,,,,
2000-07-28,0.5917,53.4,0.6346,64.33,0.3912,0.9846,1.2877,0.8712,4.6137,1.0244,2.25,18.37,660.63,5284.0,4.8989,0.448,,,,,,,,,,,,,,,,,,,,
2000-07-31,0.5822,52.7,0.6306,63.65,0.3869,0.9765,1.2804,0.8612,4.5401,1.0091,2.21,18.08,650.2,5228.0,4.8203,0.4429,,,,,,,,,,,,,,,,,,,,
2000-08-01,0.5806,52.6,0.6267,63.49,0.3878,0.9693,1.2752,0.8631,4.5279,1.0061,2.21,18.05,648.12,5228.0,4.8069,0.442,,,,,,,,,,,,,,,,,,,,
2000-08-02,0.5831,52.8,0.6364,63.49,0.3903,0.9824,1.2829,0.8652,4.5475,1.0092,2.22,18.13,650.54,5209.0,4.8274,0.4438,,,,,,,,,,,,,,,,,,,,
2000-08-03,0.5865,53.1,0.6401,63.85,0.3917,0.9875,1.2893,0.8683,4.574,1.0125,2.23,18.23,653.74,5105.0,4.8557,0.4478,,,,,,,,,,,,,,,,,,,,
2000-08-04,0.5847,52.9,0.6462,63.42,0.3909,0.9978,1.2836,0.8679,4.5597,1.007,2.22,18.16,652.23,5017.0,4.8411,0.4467,,,,,,,,,,,,,,,,,,,,
2000-08-07,CLOSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-08,0.5872,53.1,0.6472,63.79,0.3886,1.0015,1.29,0.8728,4.5793,1.0128,2.23,18.25,655.78,5044.0,4.862,0.4484,,,,,,,,,,,,,,,,,,,,
2000-08-09,0.5828,52.8,0.6472,63.27,0.3878,0.9997,1.286,0.8666,4.5449,1.005,2.21,18.11,649.47,5000.0,4.8255,0.446,,,,,,,,,,,,,,,,,,,,
2000-08-10,0.5815,52.5,0.6438,62.61,0.3872,0.9948,1.2879,0.8624,4.5354,0.9951,2.21,18.07,647.73,4873.0,4.8147,0.4449,,,,,,,,,,,,,,,,,,,,
2000-08-11,0.5823,52.7,0.6414,63.31,0.3888,0.9934,1.2877,0.8632,4.5418,0.9985,2.21,18.1,649.06,4859.0,4.8214,0.4445,,,,,,,,,,,,,,,,,,,,
2000-08-14,0.5797,52.5,0.6423,63.03,0.3861,0.9989,1.292,0.8601,4.5216,0.9923,2.2,18.02,646.42,4762.0,4.7997,0.4428,,,,,,,,,,,,,,,,,,,,
2000-08-15,0.5833,52.8,0.6433,63.82,0.3864,1.001,1.2965,0.8659,4.5495,1.0014,2.22,18.14,650.67,4802.0,4.8294,0.4463,,,,,,,,,,,,,,,,,,,,
2000-08-16,0.5875,53.1,0.6416,64.06,0.3903,1.0028,1.3018,0.8704,4.5823,1.0094,2.23,18.27,655.0,4909.0,4.8638,0.4482,,,,,,,,,,,,,,,,,,,,
2000-08-17,0.5908,53.4,0.6458,64.04,0.3942,1.0094,1.3077,0.8728,4.6078,1.0143,2.25,18.37,658.54,4915.0,4.8916,0.4507,,,,,,,,,,,,,,,,,,,,
2000-08-18,0.5933,53.6,0.6486,64.58,0.3966,1.0142,1.3144,0.8751,4.6271,1.0202,2.25,18.45,661.47,4951.0,4.9125,0.4523,,,,,,,,,,,,,,,,,,,,
2000-08-21,0.5899,53.3,0.6507,63.8,0.3955,1.0148,1.3039,0.8701,4.6006,1.0121,2.24,18.33,657.59,4855.0,4.8842,0.4505,,,,,,,,,,,,,,,,,,,,
2000-08-22,0.59,53.4,0.6531,63.88,0.3966,1.0195,1.3105,0.8713,4.6014,1.0127,2.24,18.34,657.47,4788.0,4.8851,0.4512,,,,,,,,,,,,,,,,,,,,
2000-08-23,0.5705,51.7,0.6381,61.29,0.3857,0.9949,1.3151,0.8438,4.4496,0.9788,2.17,17.71,635.91,4595.0,4.7237,0.4372,,,,,,,,,,,,,,,,,,,,
2000-08-24,0.5728,52.0,0.6355,61.34,0.3865,0.9852,1.3371,0.8508,4.4678,0.9848,2.18,17.8,638.13,4826.0,4.7424,0.4385,,,,,,,,,,,,,,,,,,,,
2000-08-25,0.5715,51.8,0.6356,61.2,0.3865,0.9852,1.3102,0.8487,4.4574,0.9836,2.17,17.76,636.65,4775.0,4.732,0.4364,,,,,,,,,,,,,,,,,,,,
2000-08-28,0.5734,51.8,0.6343,60.91,0.3896,0.9791,1.3142,0.8517,4.4722,0.9849,2.18,17.8,638.48,4699.0,4.7477,0.4383,,,,,,,,,,,,,,,,,,,,
2000-08-29,0.5744,52.1,0.6391,61.25,0.3908,0.9874,1.3256,0.8514,4.4803,0.9876,2.18,17.85,638.7,4759.0,4.756,0.4388,,,,,,,,,,,,,,,,,,,,
2000-08-30,0.5713,51.9,0.6399,60.65,0.3935,0.9909,1.3357,0.8478,4.456,0.9832,2.17,17.75,633.4,4785.0,4.7303,0.4369,,,,,,,,,,,,,,,,,,,,
2000-08-31,0.5748,52.2,0.643,61.2,0.3948,0.9945,1.334,0.8489,4.4826,0.9893,2.18,17.86,637.8,4808.0,4.7587,0.4406,,,,,,,,,,,,,,,,,,,,
2000-09-01,0.5748,52.3,0.6469,61.19,0.3969,1.0004,1.3605,0.8471,4.4829,0.989,2.18,17.86,636.3,4759.0,4.7585,0.4412,,,,,,,,,,,,,,,,,,,,
2000-09-04,0.5768,52.2,0.6398,61.04,0.394,0.9935,1.3395,0.8495,4.4986,0.9935,2.19,17.91,637.57,4781.0,4.7752,0.4406,,,,,,,,,,,,,,,,,,,,
2000-09-05,0.5735,52.0,0.6391,61.01,0.3935,0.9918,1.3447,0.845,4.4729,0.9893,2.18,17.82,633.66,4774.0,4.7478,0.438,,,,,,,,,,,,,,,,,,,,
2000-09-06,0.5668,51.5,0.6386,59.99,0.3896,0.9903,1.3252,0.838,4.4204,0.9798,2.15,17.61,626.97,4727.0,4.6925,0.435,,,,,,,,,,,,,,,,,,,,
2000-09-07,0.5639,51.6,0.6486,60.0,0.3926,1.0051,1.3429,0.8354,4.3979,0.9768,2.14,17.53,625.31,4732.0,4.6688,0.4337,,,,,,,,,,,,,,,,,,,,
2000-09-08,0.5593,51.0,0.6417,58.98,0.3896,0.9943,1.338,0.8263,4.362,0.9679,2.13,17.39,619.98,4684.0,4.6304,0.4309,,,,,,,,,,,,,,,,,,,,
2000-09-11,0.5585,51.1,0.6408,59.46,0.393,0.9911,1.3191,0.8245,4.3556,0.9695,2.12,17.36,619.38,4696.0,4.624,0.4321,,,,,,,,,,,,,,,,,,,,
2000-09-12,0.5573,51.1,0.6486,59.19,0.3966,0.9849,1.3076,0.8252,4.3463,0.9686,2.12,17.33,618.05,4729.0,4.6137,0.4319,,,,,,,,,,,,,,,,,,,,
2000-09-13,0.5547,50.9,0.6425,59.32,0.394,0.9808,1.3113,0.8217,4.3257,0.9657,2.11,17.26,615.44,4795.0,4.5922,0.431,,,,,,,,,,,,,,,,,,,,
2000-09-14,0.5498,50.6,0.6416,58.88,0.3905,0.9759,1.3156,0.816,4.2878,0.9585,2.09,17.11,612.2,4770.0,4.5511,0.4268,,,,,,,,,,,,,,,,,,,,
2000-09-15,0.5501,50.6,0.636,59.09,0.3907,0.9738,1.3098,0.8186,4.2897,0.9561,2.09,17.14,615.31,4717.0,4.5533,0.4275,,,,,,,,,,,,,,,,,,,,
2000-09-18,0.5433,50.2,0.6369,58.21,0.3886,0.9698,1.3114,0.8068,4.2366,0.95,2.06,16.99,614.34,4743.0,4.4969,0.4221,,,,,,,,,,,,,,,,,,,,
2000-09-19,0.5435,50.1,0.6369,58.06,0.3863,0.9695,1.3134,0.8085,4.238,0.9479,2.07,16.99,611.79,4687.0,4.4987,0.4231,,,,,,,,,,,,,,,,,,,,
2000-09-20,0.5403,49.9,0.6359,57.67,0.3842,0.9611,1.3172,0.8013,4.2133,0.9426,2.05,16.91,604.7,4730.0,4.4725,0.4207,,,,,,,,,,,,,,,,,,,,
2000-09-21,0.5386,49.8,0.6358,57.43,0.3815,0.9588,1.3381,0.7993,4.2002,0.9402,2.05,16.86,607.76,4726.0,4.4583,0.4196,,,,,,,,,,,,,,,,,,,,
2000-09-22,0.5464,50.4,0.6346,58.44,0.38,0.963,1.3363,0.8129,4.261,0.9545,2.08,17.1,619.07,4797.0,4.523,0.4245,,,,,,,,,,,,,,,,,,,,
2000-09-25,0.5465,50.2,0.6207,58.89,0.3744,0.9444,1.3239,0.8136,4.2619,0.9538,2.08,17.09,614.59,4800.0,4.5243,0.421,,,,,,,,,,,,,,,,,,,,
2000-09-26,0.5503,50.6,0.629,59.12,0.3788,0.9554,1.3247,0.8182,4.2915,0.9601,2.09,17.22,617.35,4878.0,4.5561,0.4249,,,,,,,,,,,,,,,,,,,,
2000-09-27,0.5488,50.3,0.6221,58.99,0.3752,0.9467,1.3269,0.8163,4.2798,0.9547,2.09,17.17,610.7,4827.0,4.5436,0.423,,,,,,,,,,,,,,,,,,,,
2000-09-28,0.5498,50.4,0.6215,59.1,0.3753,0.9475,1.3172,0.8223,4.2871,0.9582,2.09,17.22,612.53,4830.0,4.5521,0.4233,,,,,,,,,,,,,,,,,,,,
2000-09-29,0.5433,49.9,0.6161,58.59,0.3712,0.939,1.3355,0.8158,4.2365,0.9456,2.06,17.02,605.59,4776.0,4.4985,0.4181,,,,,,,,,,,,,,,,,,,,
2000-10-02,CLOSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-03,0.544,50.1,0.6196,59.19,0.3708,0.9433,1.3343,0.8207,4.2411,0.9478,2.07,17.04,608.46,4776.0,4.5038,0.4195,,,,,,,,,,,,,,,,,,,,
2000-10-04,0.5363,49.5,0.6115,58.34,0.3677,0.9277,1.3364,0.807,4.1805,0.9363,2.04,16.8,601.59,4705.0,4.44,0.4145,,,,,,,,,,,,,,,,,,,,
2000-10-05,0.536,49.5,0.6129,58.53,0.3674,0.9296,1.3333,0.8019,4.178,0.9385,2.04,16.79,598.66,4728.0,4.4375,0.4152,,,,,,,,,,,,,,,,,,,,
2000-10-06,0.5315,49.1,0.6108,57.82,0.3677,0.9303,1.3244,0.7966,4.1435,0.9282,2.02,16.64,593.39,4677.0,4.4003,0.4123,,,,,,,,,,,,,,,,,,,,
2000-10-09,0.5343,49.4,0.6145,58.19,0.3691,0.9342,1.3251,0.8034,4.1654,0.9342,2.03,16.72,596.73,4710.0,4.4238,0.4142,,,,,,,,,,,,,,,,,,,,
2000-10-10,0.5304,49.0,0.6115,57.54,0.366,0.9303,1.3204,0.7975,4.1357,0.9294,2.02,16.61,593.01,4675.0,4.3912,0.4113,,,,,,,,,,,,,,,,,,,,
2000-10-11,0.5337,49.2,0.6115,57.66,0.3661,0.929,1.3201,0.8012,4.1617,0.9346,2.03,16.7,600.2,4730.0,4.4184,0.4125,,,,,,,,,,,,,,,,,,,,
2000-10-12,0.5307,49.0,0.6118,57.2,0.3627,0.9245,1.3334,0.7991,4.1382,0.9295,2.02,16.61,595.98,4715.0,4.3935,0.41,,,,,,,,,,,,,,,,,,,,
2000-10-13,0.5298,49.0,0.614,57.03,0.3603,0.9224,1.3219,0.8026,4.1306,0.9282,2.01,16.58,597.61,4731.0,4.386,0.4101,,,,,,,,,,,,,,,,,,,,
2000-10-16,0.5275,49.0,0.6174,56.95,0.363,0.933,1.3247,0.7952,4.1131,0.9246,2.0,16.84,594.55,4695.0,4.3669,0.4088,,,,,,,,,,,,,,,,,,,,
2000-10-17,0.5214,48.5,0.6137,56.33,0.3608,0.9255,1.3207,0.7918,4.0659,0.914,1.98,16.79,589.49,4630.0,4.3162,0.4062,,,,,,,,,,,,,,,,,,,,
2000-10-18,0.5203,48.4,0.6091,56.22,0.359,0.92,1.3196,0.7903,4.0573,0.9136,1.98,16.8,592.39,4638.0,4.3073,0.4053,,,,,,,,,,,,,,,,,,,,
2000-10-19,0.5181,48.3,0.6169,55.82,0.3586,0.9263,1.3173,0.7853,4.0399,0.9101,1.97,16.79,591.8,4614.0,4.2889,0.4031,,,,,,,,,,,,,,,,,,,,
2000-10-20,0.5277,49.1,0.6236,57.18,0.3644,0.9399,1.3179,0.7968,4.1148,0.9235,2.01,16.99,596.14,4691.0,4.3683,0.4124,,,,,,,,,,,,,,,,,,,,
2000-10-23,0.5279,49.2,0.6285,57.5,0.3628,0.944,1.3198,0.7983,4.1166,0.9262,2.01,16.94,597.87,4716.0,4.3699,0.413,,,,,,,,,,,,,,,,,,,,
2000-10-24,0.5268,49.1,0.6297,57.02,0.3621,0.9459,1.3101,0.7955,4.1084,0.925,2.0,16.88,596.79,4727.0,4.3611,0.4117,,,,,,,,,,,,,,,,,,,,
2000-10-25,0.5272,49.1,0.6293,56.94,0.3634,0.9474,1.3024,0.8006,4.1119,0.9232,2.0,16.91,599.08,4703.0,4.3644,0.4118,,,,,,,,,,,,,,,,,,,,
2000-10-26,0.519,48.6,0.6271,56.22,0.3618,0.9447,1.2998,0.7864,4.0478,0.9114,1.97,16.66,592.02,4675.0,4.2964,0.4065,,,,,,,,,,,,,,,,,,,,
2000-10-27,0.5195,48.6,0.6261,56.32,0.3625,0.9455,1.2955,0.7914,4.0519,0.9119,1.97,16.68,588.7,4704.0,4.3007,0.4075,,,,,,,,,,,,,,,,,,,,
2000-10-30,0.5249,49.0,0.6241,57.04,0.3612,0.9478,1.2999,0.8027,4.0941,0.921,1.99,17.0,597.0,4874.0,4.3455,0.4096,,,,,,,,,,,,,,,,,,,,
2000-10-31,0.5148,48.2,0.6123,56.11,0.355,0.93,1.2993,0.7888,4.0152,0.9042,1.96,16.68,587.62,4847.0,4.2615,0.4017,,,,,,,,,,,,,,,,,,,,
2000-11-01,0.5205,48.6,0.6139,56.65,0.3595,0.9367,1.3171,0.7927,4.0589,0.9117,1.98,16.84,590.92,4778.0,4.3084,0.406,,,,,,,,,,,,,,,,,,,,
2000-11-02,0.5185,48.3,0.6029,56.06,0.3577,0.9195,1.314,0.7953,4.0425,0.903,1.97,16.77,588.42,4746.0,4.2918,0.403,,,,,,,,,,,,,,,,,,,,
2000-11-03,0.5235,48.7,0.6089,56.61,0.3626,0.9296,1.3084,0.8012,4.082,0.906,1.99,16.86,593.1,4766.0,4.333,0.4066,,,,,,,,,,,,,,,,,,,,
2000-11-06,0.5269,48.8,0.6086,56.52,0.3643,0.9252,1.3179,0.8071,4.1085,0.9124,2.0,16.96,596.19,4808.0,4.361,0.408,,,,,,,,,,,,,,,,,,,,
2000-11-07,0.5269,49.0,0.6109,56.63,0.3686,0.9298,1.3215,0.8074,4.1089,0.9153,2.0,16.91,597.87,4867.0,4.3612,0.4087,,,,,,,,,,,,,,,,,,,,
2000-11-08,0.5308,49.3,0.6161,56.89,0.3704,0.9379,1.3263,0.8137,4.1395,0.9228,2.02,17.05,603.79,4910.0,4.3934,0.4117,,,,,,,,,,,,,,,,,,,,
2000-11-09,0.5234,48.8,0.6122,56.17,0.3683,0.9293,1.3204,0.808,4.0815,0.9109,1.99,16.79,593.35,4843.0,4.3323,0.407,,,,,,,,,,,,,,,,,,,,
2000-11-10,0.528,49.1,0.6092,56.78,0.3691,0.926,1.3161,0.8158,4.1178,0.9174,2.01,16.91,597.85,4876.0,4.3702,0.4103,,,,,,,,,,,,,,,,,,,,
2000-11-13,0.5207,48.5,0.6029,56.22,0.3648,0.9173,1.3176,0.804,4.0611,0.907,1.98,16.76,592.22,4822.0,4.3099,0.4043,,,,,,,,,,,,,,,,,,,,
2000-11-14,0.5217,48.6,0.6072,56.19,0.3625,0.9236,1.3105,0.8052,4.0688,0.9093,1.98,16.78,592.76,4857.0,4.318,0.4048,,,,,,,,,,,,,,,,,,,,
2000-11-15,0.5215,48.6,0.6073,56.42,0.3642,0.9235,1.3093,0.8056,4.0672,0.9094,1.98,16.77,591.46,4885.0,4.3166,0.4056,,,,,,,,,,,,,,,,,,,,
2000-11-16,0.5209,48.7,0.6073,56.71,0.3653,0.9259,1.3039,0.8082,4.0628,0.9099,1.98,16.8,593.25,4886.0,4.3114,0.4054,,,,,,,,,,,,,,,,,,,,
2000-11-17,0.5213,48.7,0.6113,56.73,0.3663,0.9316,1.2945,0.8107,4.0659,0.9113,1.98,16.81,594.54,4881.0,4.315,0.4068,,,,,,,,,,,,,,,,,,,,
2000-11-20,0.5192,48.6,0.6108,56.61,0.3646,0.9324,1.2967,0.808,4.0495,0.9104,1.97,16.84,595.86,4901.0,4.2974,0.4052,,,,,,,,,,,,,,,,,,,,
2000-11-21,0.5132,48.2,0.6028,56.42,0.3603,0.919,1.2976,0.7992,4.0027,0.9006,1.95,16.66,599.34,4855.0,4.2482,0.4015,,,,,,,,,,,,,,,,,,,,
2000-11-22,0.5125,48.2,0.6054,56.41,0.3612,0.9199,1.2916,0.7942,3.9973,0.8989,1.95,16.65,598.7,4846.0,4.2428,0.402,,,,,,,,,,,,,,,,,,,,
2000-11-23,0.5248,49.4,0.6214,57.77,0.3726,0.9441,1.3091,0.8113,4.0932,0.9211,1.99,17.25,620.58,4941.0,4.3444,0.4119,,,,,,,,,,,,,,,,,,,,
2000-11-24,0.5208,49.2,0.6217,57.68,0.3719,0.9463,1.303,0.8054,4.062,0.9157,1.98,17.18,623.35,4927.0,4.3112,0.4095,,,,,,,,,,,,,,,,,,,,
2000-11-27,0.5211,49.2,0.6194,57.98,0.3716,0.9382,1.2995,0.8021,4.0643,0.9161,1.98,17.14,618.96,4930.0,4.3136,0.4105,,,,,,,,,,,,,,,,,,,,
2000-11-28,0.5253,49.4,0.6165,58.03,0.3705,0.9329,1.2926,0.8065,4.0971,0.9212,2.0,17.29,622.8,4975.0,4.3484,0.4118,,,,,,,,,,,,,,,,,,,,
2000-11-29,0.5257,49.4,0.613,57.91,0.3709,0.9244,1.2936,0.8085,4.1004,0.9233,2.0,17.34,630.58,4976.0,4.3516,0.411,,,,,,,,,,,,,,,,,,,,
2000-11-30,0.5227,49.2,0.6089,58.13,0.3681,0.9183,1.2913,0.808,4.077,0.9189,1.99,17.26,634.01,4980.0,4.3266,0.4086,,,,,,,,,,,,,,,,,,,,
2000-12-01,0.5368,50.2,0.6122,59.34,0.3758,0.9261,1.2876,0.8219,4.1869,0.9402,2.04,17.73,650.87,5116.0,4.4435,0.4185,,,,,,,,,,,,,,,,,,,,
2000-12-04,0.5417,50.6,0.6157,60.2,0.3755,0.9333,1.2737,0.8369,4.225,0.9473,2.06,17.91,658.44,5154.0,4.4839,0.4218,,,,,,,,,,,,,,,,,,,,
2000-12-05,0.5433,50.7,0.6122,60.34,0.375,0.9242,1.2793,0.8389,4.2375,0.9492,2.06,17.96,656.17,5172.0,4.2375,0.4204,,,,,,,,,,,,,,,,,,,,
2000-12-06,0.5451,50.8,0.6186,60.38,0.3802,0.9335,1.2799,0.8398,4.251,0.9475,2.07,17.98,649.98,5189.0,4.5118,0.4223,,,,,,,,,,,,,,,,,,,,
2000-12-07,0.5493,51.1,0.6169,60.64,0.3806,0.9345,1.2774,0.8395,4.2836,0.9569,2.09,18.15,661.74,5262.0,4.5466,0.4256,,,,,,,,,,,,,,,,,,,,
2000-12-08,0.5454,50.8,0.613,60.32,0.3774,0.9268,1.2815,0.8341,4.2528,0.9463,2.07,17.99,647.66,5217.0,4.5143,0.422,,,,,,,,,,,,,,,,,,,,
2000-12-11,0.5432,50.6,0.6153,60.21,0.376,0.9288,1.2829,0.8249,4.2355,0.9433,2.06,17.96,644.24,5186.0,4.496,0.4207,,,,,,,,,,,,,,,,,,,,
2000-12-12,0.5396,50.3,0.6143,59.83,0.3708,0.9228,1.279,0.8227,4.2074,0.9355,2.05,17.84,639.32,5070.0,4.4664,0.4185,,,,,,,,,,,,,,,,,,,,
2000-12-13,0.542,50.7,0.6184,60.96,0.3747,0.9312,1.2828,0.8277,4.2274,0.9425,2.06,17.93,649.72,5165.0,4.4862,0.4212,,,,,,,,,,,,,,,,,,,,
2000-12-14,0.5404,50.6,0.6151,60.86,0.3707,0.9246,1.2806,0.8216,4.2149,0.9407,2.05,17.89,647.56,5099.0,4.4729,0.4207,,,,,,,,,,,,,,,,,,,,
2000-12-15,0.5458,50.9,0.6111,61.44,0.3702,0.9206,1.2717,0.8274,4.2572,0.9481,2.07,18.05,657.69,5125.0,4.5175,0.4227,,,,,,,,,,,,,,,,,,,,
2000-12-18,0.5453,50.8,0.6082,61.41,0.369,0.9138,1.2729,0.8292,4.253,0.948,2.07,18.04,656.38,5115.0,4.5133,0.4212,,,,,,,,,,,,,,,,,,,,
2000-12-19,0.5426,50.5,0.6063,60.85,0.3679,0.9115,1.2613,0.828,4.2321,0.9425,2.06,17.95,654.76,5065.0,4.4913,0.4193,,,,,,,,,,,,,,,,,,,,
2000-12-20,0.5478,51.0,0.6097,61.76,0.3724,0.9196,1.261,0.8341,4.2726,0.9498,2.08,18.14,665.47,5051.0,4.5343,0.4243,,,,,,,,,,,,,,,,,,,,
2000-12-21,0.5528,51.4,0.6084,62.46,0.3749,0.9246,1.2595,0.8408,4.3115,0.9547,2.1,18.34,676.79,5158.0,4.5755,0.426,,,,,,,,,,,,,,,,,,,,
2000-12-22,0.5558,51.6,0.6065,62.58,0.3773,0.9237,1.2646,0.8453,4.335,0.961,2.11,18.44,684.72,5222.0,4.6002,0.4272,,,,,,,,,,,,,,,,,,,,
2000-12-27,0.5592,52.0,0.5994,63.87,0.3758,0.9109,1.2614,0.8455,4.3613,0.9667,2.13,18.56,708.79,5307.0,4.6284,0.4289,,,,,,,,,,,,,,,,,,,,
2000-12-28,0.5568,51.7,0.599,63.69,0.3719,0.9133,1.256,0.8417,4.3425,0.962,2.12,18.47,693.55,5276.0,4.6086,0.427,,,,,,,,,,,,,,,,,,,,
2000-12-29,0.554,51.6,0.5963,63.57,0.3715,0.9067,1.2588,0.8317,4.3209,0.9593,2.11,18.37,697.76,5327.0,4.5861,0.4258,,,,,,,,,,,,,,,,,,,,
2001-01-02,0.5578,51.8,0.5939,63.88,0.373,0.9025,1.2591,0.8366,4.3506,0.9676,2.12,18.39,707.99,5288.0,4.6171,0.4267,,,,,,,,,,,,,,,,,,,,
2001-01-03,0.5647,52.4,0.5939,64.7,0.3758,0.9032,1.263,0.8433,4.4044,0.9783,2.15,18.66,727.33,5384.0,4.6745,0.4307,,,,,,,,,,,,,,,,,,,,
2001-01-04,0.557,51.8,0.5985,63.4,0.3739,0.906,1.2656,0.8334,4.3444,0.9636,2.12,18.35,697.09,5300.0,4.6105,0.4247,,,,,,,,,,,,,,,,,,,,
2001-01-05,0.5714,53.1,0.5969,66.63,0.3797,0.9117,1.2628,0.8592,4.4568,0.9913,2.17,18.86,726.25,5459.0,4.7301,0.4368,,,,,,,,,,,,,,,,,,,,
2001-01-08,0.5695,52.8,0.5955,66.23,0.3788,0.911,1.258,0.8534,4.4418,0.9852,2.16,18.67,718.99,5416.0,4.714,0.4346,,,,,,,,,,,,,,,,,,,,
2001-01-09,0.5643,52.4,0.5975,65.41,0.3774,0.9093,1.2523,0.844,4.4015,0.976,2.14,18.42,707.69,5358.0,4.6712,0.4308,,,,,,,,,,,,,,,,,,,,
2001-01-10,0.5567,51.8,0.5912,64.72,0.3744,0.9005,1.2538,0.8319,4.3421,0.9648,2.12,18.17,701.3,5305.0,4.6079,0.4267,,,,,,,,,,,,,,,,,,,,
2001-01-11,0.5549,51.8,0.5904,64.81,0.3729,0.9015,1.2436,0.8319,4.328,0.963,2.11,18.11,709.72,5321.0,4.5929,0.4252,,,,,,,,,,,,,,,,,,,,
2001-01-12,0.562,52.4,0.5887,66.43,0.3749,0.9045,1.245,0.8397,4.3835,0.9755,2.14,18.35,719.36,5405.0,4.6515,0.4299,,,,,,,,,,,,,,,,,,,,
2001-01-15,0.5524,51.8,0.5826,65.8,0.3739,0.8967,1.2439,0.8292,4.3084,0.9587,2.1,18.08,711.68,5275.0,4.5721,0.4234,,,,,,,,,,,,,,,,,,,,
2001-01-16,0.5565,52.1,0.5914,65.82,0.3769,0.9099,1.2492,0.8355,4.3404,0.9659,2.11,18.18,714.66,5281.0,4.606,0.428,,,,,,,,,,,,,,,,,,,,
2001-01-17,0.5549,51.9,0.5895,65.0,0.3771,0.9072,1.2447,0.8361,4.328,0.9615,2.11,18.11,707.91,5266.0,4.5927,0.4266,,,,,,,,,,,,,,,,,,,,
2001-01-18,0.5551,52.1,0.5921,66.13,0.3766,0.9115,1.2432,0.8393,4.3295,0.965,2.11,18.12,714.14,5265.0,4.5942,0.428,,,,,,,,,,,,,,,,,,,,
2001-01-19,0.5617,52.5,0.593,66.15,0.381,0.906,1.2441,0.8481,4.3811,0.978,2.13,18.28,717.43,5314.0,4.6489,0.4313,,,,,,,,,,,,,,,,,,,,
2001-01-22,0.5571,52.0,0.5957,65.1,0.3805,0.9109,1.2402,0.8418,4.3449,0.9663,2.12,18.13,708.52,5234.0,4.6107,0.4289,,,,,,,,,,,,,,,,,,,,
2001-01-23,0.5568,51.9,0.5899,65.15,0.3791,0.9043,1.2404,0.8359,4.3429,0.968,2.12,18.12,709.42,5220.0,4.6095,0.4286,,,,,,,,,,,,,,,,,,,,
2001-01-24,0.553,51.6,0.5905,64.66,0.3772,0.9051,1.2382,0.8348,4.3133,0.963,2.1,18.0,703.14,5197.0,4.5781,0.425,,,,,,,,,,,,,,,,,,,,
2001-01-25,0.5438,51.1,0.5903,64.16,0.374,0.9024,1.2461,0.8221,4.2415,0.9481,2.07,17.7,693.56,5143.0,4.5019,0.4211,,,,,,,,,,,,,,,,,,,,
2001-01-26,CLOSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-29,0.5439,51.0,0.5883,63.78,0.3725,0.8991,1.2423,0.8183,4.2421,0.9502,2.07,17.7,695.51,5151.0,4.5027,0.4208,,,,,,,,,,,,,,,,,,,,
